combination,attr1_name,attr1_val,attr2_name,attr2_val,attr3_name,attr3_val,attr4_name,attr4_val,attr5_name,attr5_val,pokemon,pokeapi_name_fixed
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,4,coolness,5,beauty,2,Omanyte,omanyte
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,2,cuteness,2,coolness,3,beauty,2,Omastar,omastar
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,3,coolness,4,beauty,2,Kabuto,kabuto
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,3,cuteness,1,coolness,5,beauty,2,Kabutops,kabutops
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,4,cuteness,1,coolness,4,beauty,2,Mega Aerodactyl,aerodactyl-mega
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,3,cuteness,1,coolness,5,beauty,2,standard Aerodactyl,aerodactyl
complexity + fantasy + cuteness + coolness -> beauty,complexity,5,fantasy,4,cuteness,5,coolness,3,beauty,2,Gigantamax Snorlax,snorlax-gmax
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,4,coolness,5,beauty,2,standard Snorlax,snorlax
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,5,cuteness,2,coolness,4,beauty,4,Galarian Articuno,articuno-galar
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,2,coolness,4,beauty,4,standard Articuno,articuno
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,3,cuteness,2,coolness,5,beauty,4,Galarian Zapdos,zapdos-galar
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,1,coolness,5,beauty,4,standard Zapdos,zapdos
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,5,cuteness,2,coolness,5,beauty,4,Galarian Moltres,moltres-galar
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,5,cuteness,1,coolness,3,beauty,4,standard Moltres,moltres
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,5,cuteness,5,coolness,4,beauty,4,Dratini,dratini
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,5,cuteness,5,coolness,5,beauty,4,Dragonair,dragonair
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,5,cuteness,4,coolness,5,beauty,4,Dragonite,dragonite
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,4,cuteness,1,coolness,2,beauty,4,Mega Mewtwo X,mewtwo-mega-x
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,5,cuteness,2,coolness,3,beauty,4,Mega Mewtwo Y,mewtwo-mega-y
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,4,cuteness,2,coolness,5,beauty,2,standard Mewtwo,mewtwo
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,5,coolness,4,beauty,4,Mew,mew
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,4,coolness,3,beauty,4,Chikorita,chikorita
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,3,cuteness,4,coolness,4,beauty,4,Bayleef,bayleef
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,4,cuteness,4,coolness,3,beauty,4,Meganium,meganium
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,3,cuteness,5,coolness,5,beauty,4,Cyndaquil,cyndaquil
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,3,cuteness,3,coolness,5,beauty,4,Quilava,quilava
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,5,cuteness,3,coolness,4,beauty,4,Hisuian Typhlosion,typhlosion-hisui
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,3,cuteness,2,coolness,5,beauty,4,standard Typhlosion,typhlosion
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,2,cuteness,5,coolness,5,beauty,4,Totodile,totodile
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,2,cuteness,3,coolness,5,beauty,2,Croconaw,croconaw
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,2,cuteness,2,coolness,5,beauty,2,Feraligatr,feraligatr
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,1,cuteness,5,coolness,1,beauty,4,Sentret,sentret
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,1,cuteness,5,coolness,3,beauty,4,Furret,furret
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,3,coolness,4,beauty,2,Hoothoot,hoothoot
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,1,coolness,5,beauty,4,Noctowl,noctowl
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,1,cuteness,3,coolness,1,beauty,4,Ledyba,ledyba
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,2,cuteness,4,coolness,3,beauty,4,Ledian,ledian
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,1,cuteness,5,coolness,3,beauty,2,Spinarak,spinarak
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,1,cuteness,1,coolness,4,beauty,4,Ariados,ariados
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,2,coolness,5,beauty,2,Crobat,crobat
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,3,cuteness,5,coolness,3,beauty,2,Chinchou,chinchou
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,3,coolness,4,beauty,4,Lanturn,lanturn
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,3,cuteness,5,coolness,3,beauty,4,Pichu,pichu
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,5,coolness,1,beauty,4,Cleffa,cleffa
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,5,coolness,1,beauty,2,Igglybuff,igglybuff
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,4,cuteness,5,coolness,2,beauty,4,Togepi,togepi
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,5,cuteness,3,coolness,1,beauty,4,Togetic,togetic
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,3,cuteness,3,coolness,2,beauty,4,Natu,natu
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,4,cuteness,2,coolness,2,beauty,4,Xatu,xatu
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,2,cuteness,5,coolness,4,beauty,4,Mareep,mareep
complexity + fantasy + cuteness + coolness -> beauty,complexity,5,fantasy,2,cuteness,5,coolness,2,beauty,4,Flaaffy,flaaffy
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,5,cuteness,5,coolness,4,beauty,4,Mega Ampharos,ampharos-mega
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,3,coolness,5,beauty,4,standard Ampharos,ampharos
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,3,cuteness,5,coolness,1,beauty,4,Bellossom,bellossom
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,3,cuteness,5,coolness,2,beauty,4,Marill,marill
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,3,coolness,3,beauty,4,Azumarill,azumarill
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,3,cuteness,2,coolness,2,beauty,4,Sudowoodo,sudowoodo
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,2,cuteness,4,coolness,2,beauty,4,Politoed,politoed
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,4,cuteness,5,coolness,1,beauty,4,Hoppip,hoppip
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,4,coolness,1,beauty,4,Skiploom,skiploom
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,3,cuteness,3,coolness,1,beauty,4,Jumpluff,jumpluff
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,2,coolness,1,beauty,4,Aipom,aipom
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,4,coolness,1,beauty,4,Sunkern,sunkern
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,3,cuteness,3,coolness,1,beauty,4,Sunflora,sunflora
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,1,cuteness,4,coolness,3,beauty,2,Yanma,yanma
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,3,cuteness,5,coolness,4,beauty,4,Wooper Paldean,wooper-paldea
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,4,coolness,4,beauty,4,standard Wooper,wooper
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,5,coolness,5,beauty,2,Quagsire,quagsire
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,4,coolness,5,beauty,4,Espeon,espeon
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,3,cuteness,4,coolness,5,beauty,4,Umbreon,umbreon
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,2,coolness,4,beauty,4,Murkrow,murkrow
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,5,cuteness,2,coolness,2,beauty,2,Galarian Slowking,slowking-galar
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,5,cuteness,3,coolness,2,beauty,2,standard Slowking,slowking
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,5,cuteness,4,coolness,3,beauty,4,Misdreavus,misdreavus
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,5,cuteness,2,coolness,2,beauty,4,Unown,unown-f
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,5,cuteness,3,coolness,2,beauty,2,Wobbuffet,wobbuffet
complexity + fantasy + cuteness + coolness -> beauty,complexity,5,fantasy,3,cuteness,5,coolness,2,beauty,2,Girafarig,girafarig
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,2,cuteness,1,coolness,1,beauty,4,Pineco,pineco
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,3,cuteness,2,coolness,3,beauty,2,Forretress,forretress
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,3,cuteness,4,coolness,1,beauty,2,Dunsparce,dunsparce
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,3,cuteness,4,coolness,5,beauty,2,Gligar,gligar
complexity + fantasy + cuteness + coolness -> beauty,complexity,5,fantasy,4,cuteness,1,coolness,3,beauty,4,Mega Steelix,steelix-mega
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,4,cuteness,1,coolness,5,beauty,2,standard Steelix,steelix
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,2,cuteness,3,coolness,1,beauty,2,Snubbull,snubbull
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,1,coolness,3,beauty,2,Granbull,granbull
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,2,coolness,4,beauty,2,Hisuian Qwilfish,qwilfish-hisui
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,1,coolness,2,beauty,2,standard Qwilfish,qwilfish
complexity + fantasy + cuteness + coolness -> beauty,complexity,5,fantasy,2,cuteness,1,coolness,4,beauty,4,Mega Scizor,scizor-mega
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,3,cuteness,1,coolness,5,beauty,4,standard Scizor,scizor
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,2,cuteness,5,coolness,2,beauty,2,Shuckle,shuckle
complexity + fantasy + cuteness + coolness -> beauty,complexity,5,fantasy,2,cuteness,3,coolness,3,beauty,2,Mega Heracross,heracross-mega
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,1,cuteness,4,coolness,5,beauty,2,standard Heracross,heracross
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,3,cuteness,4,coolness,5,beauty,4,Hisuian Sneasel,sneasel-hisui
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,3,cuteness,3,coolness,4,beauty,4,standard Sneasel,sneasel
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,5,coolness,3,beauty,4,Teddiursa,teddiursa
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,2,coolness,5,beauty,2,Ursaring,ursaring
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,3,coolness,3,beauty,2,Slugma,slugma
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,5,cuteness,3,coolness,3,beauty,2,Magcargo,magcargo
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,5,coolness,2,beauty,2,Swinub,swinub
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,3,coolness,3,beauty,2,Piloswine,piloswine
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,3,cuteness,5,coolness,3,beauty,2,Galarian Corsola,corsola-galar
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,2,cuteness,4,coolness,2,beauty,4,standard Corsola,corsola
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,2,coolness,1,beauty,4,Remoraid,remoraid
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,2,coolness,3,beauty,2,Octillery,octillery
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,3,cuteness,3,coolness,1,beauty,4,Delibird,delibird
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,1,cuteness,4,coolness,4,beauty,4,Mantine,mantine
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,1,coolness,4,beauty,4,Skarmory,skarmory
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,2,cuteness,3,coolness,5,beauty,4,Houndour,houndour
complexity + fantasy + cuteness + coolness -> beauty,complexity,5,fantasy,2,cuteness,2,coolness,5,beauty,4,Mega Houndoom,houndoom-mega
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,3,cuteness,2,coolness,5,beauty,4,standard Houndoom,houndoom
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,2,cuteness,2,coolness,4,beauty,4,Kingdra,kingdra
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,5,coolness,2,beauty,4,Phanpy,phanpy
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,1,cuteness,2,coolness,5,beauty,2,Donphan,donphan
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,4,cuteness,3,coolness,4,beauty,4,Porygon2,porygon2
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,1,coolness,1,beauty,2,Stantler,stantler
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,2,cuteness,4,coolness,2,beauty,2,Smeargle,smeargle
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,1,cuteness,2,coolness,2,beauty,2,Tyrogue,tyrogue
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,2,cuteness,3,coolness,4,beauty,2,Hitmontop,hitmontop
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,3,cuteness,3,coolness,1,beauty,2,Smoochum,smoochum
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,4,cuteness,4,coolness,4,beauty,2,Elekid,elekid
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,5,cuteness,3,coolness,1,beauty,2,Magby,magby
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,1,cuteness,3,coolness,1,beauty,4,Miltank,miltank
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,4,cuteness,4,coolness,2,beauty,4,Blissey,blissey
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,5,cuteness,3,coolness,4,beauty,4,Raikou,raikou
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,4,cuteness,3,coolness,5,beauty,4,Entei,entei
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,5,cuteness,4,coolness,5,beauty,4,Suicune,suicune
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,3,cuteness,4,coolness,5,beauty,2,Larvitar,larvitar
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,2,cuteness,1,coolness,2,beauty,4,Pupitar,pupitar
complexity + fantasy + cuteness + coolness -> beauty,complexity,5,fantasy,4,cuteness,1,coolness,5,beauty,2,Mega Tyranitar,tyranitar-mega
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,4,cuteness,1,coolness,5,beauty,4,standard Tyranitar,tyranitar
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,5,cuteness,3,coolness,5,beauty,4,Lugia,lugia
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,4,cuteness,2,coolness,4,beauty,4,Ho-Oh,ho-oh
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,5,cuteness,5,coolness,3,beauty,4,Celebi,celebi
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,3,coolness,5,beauty,4,Treecko,treecko
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,2,cuteness,3,coolness,5,beauty,4,Grovyle,grovyle
complexity + fantasy + cuteness + coolness -> beauty,complexity,5,fantasy,3,cuteness,2,coolness,5,beauty,4,Mega Sceptile,sceptile-mega
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,3,cuteness,2,coolness,4,beauty,4,standard Sceptile,sceptile
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,4,coolness,5,beauty,4,Torchic,torchic
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,2,cuteness,1,coolness,2,beauty,4,Combusken,combusken
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,3,cuteness,1,coolness,4,beauty,4,Mega Blaziken,blaziken-mega
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,3,cuteness,1,coolness,5,beauty,4,standard Blaziken,blaziken
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,2,cuteness,5,coolness,5,beauty,4,Mudkip,mudkip
complexity + fantasy + cuteness + coolness -> beauty,complexity,3,fantasy,3,cuteness,4,coolness,3,beauty,2,Marshtomp,marshtomp
complexity + fantasy + cuteness + coolness -> beauty,complexity,5,fantasy,2,cuteness,3,coolness,5,beauty,2,Mega Swampert,swampert-mega
complexity + fantasy + cuteness + coolness -> beauty,complexity,4,fantasy,2,cuteness,4,coolness,5,beauty,2,standard Swampert,swampert
complexity + fantasy + cuteness + coolness -> beauty,complexity,1,fantasy,1,cuteness,3,coolness,5,beauty,2,Poochyena,poochyena
complexity + fantasy + cuteness + coolness -> beauty,complexity,2,fantasy,1,cuteness,2,coolness,5,beauty,2,Mightyena,mightyena
